,customer_id,age,gender,CityOfBirth,dateOfCustomer,depositAverage,ConsumerLoan,CarLoan,Mortgage,CreditCard,AddCreditCard,Overdraft,HGS,DepositAccount,CurrencyDepositAccount,BES,HouseInsurance,CarInsurance,LifeInsurance,HealthInsurance,ComplementaryHealthInsurance
212,213,72,M,Aksaray,1988-06-12,1282825,762760,79062,312564,Y,N,Y,Y,N,N,Y,N,N,Y,N,Y
213,214,47,M,Nevşehir,1995-08-24,177698,694868,250484,2782393,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,Y
214,215,34,F,Gümüşhane,1981-11-03,3469093,543042,951819,6060792,N,N,N,Y,Y,N,Y,N,N,Y,N,N
215,216,41,M,Yozgat,1990-10-26,3739628,541455,425556,5920646,N,N,N,Y,Y,N,Y,Y,Y,N,Y,Y
216,217,29,M,Kahramanmaraş,2005-11-20,1985251,693223,241535,6956063,N,Y,N,N,N,Y,Y,N,Y,Y,Y,Y
217,218,54,M,Çanakkale,2007-01-26,657513,934069,600067,2463987,Y,Y,N,Y,N,Y,N,Y,Y,N,N,N
218,219,28,M,Ordu,2005-11-01,9775180,860307,804771,3051509,N,Y,N,N,Y,Y,N,N,Y,Y,Y,Y
219,220,51,F,Çorum,2006-01-14,2976650,498985,945404,654924,Y,Y,N,Y,Y,N,N,N,Y,N,Y,N
220,221,68,F,Malatya,2005-04-30,9665703,102463,446157,2246185,N,N,Y,Y,N,N,N,Y,Y,Y,Y,Y
221,222,42,M,Kırşehir,1997-07-31,1788169,162297,446768,9820882,N,N,N,N,N,N,Y,N,N,Y,N,N
222,223,34,F,Şırnak,1994-10-22,6679508,771523,144775,1997927,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,Y
223,224,70,M,Tokat,2019-10-24,7304421,92422,67193,4413951,Y,N,Y,Y,N,N,N,Y,Y,N,N,Y
224,225,30,F,Erzincan,1981-06-11,8565571,540869,732377,3886793,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N
225,226,55,M,Yozgat,1980-08-29,1151205,963827,94545,9220634,N,N,N,N,Y,Y,N,N,Y,N,Y,N
226,227,50,M,Kırıkkale,1983-02-10,4936726,356480,993017,1963085,N,N,N,N,N,Y,N,N,N,Y,N,Y
227,228,34,M,Muğla,2007-04-01,3697401,709794,735236,3857587,N,N,N,Y,N,Y,N,Y,N,N,Y,Y
228,229,48,F,Manisa,1989-05-25,9625300,282146,191663,3190481,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y
229,230,25,M,Şanlıurfa,2006-05-24,9084425,44316,889203,8091518,N,N,N,N,N,Y,N,N,Y,Y,Y,N
230,231,48,M,Uşak,1994-12-07,2932663,479404,126215,8694039,N,N,Y,Y,Y,N,Y,N,N,N,Y,N
231,232,33,F,Tokat,2021-03-20,5756203,383699,192847,8367972,N,Y,N,N,N,N,N,N,Y,Y,Y,Y
232,233,64,F,Hakkari,2003-11-18,6390162,205587,152928,2509000,N,Y,Y,N,N,Y,N,N,N,N,Y,N
233,234,24,M,Antalya,1989-04-07,4266272,499687,879725,1615677,N,N,N,N,N,N,N,Y,N,Y,N,Y
234,235,54,M,Kars,1995-04-09,8563838,511174,812378,7498243,Y,N,N,N,Y,Y,N,N,N,Y,Y,Y
235,236,39,M,Kırşehir,1993-08-16,4888148,744943,280465,6634639,N,N,N,N,N,Y,Y,Y,Y,Y,N,Y
236,237,31,M,Nevşehir,1984-06-05,1070258,982299,921374,7938740,Y,Y,N,Y,Y,N,Y,Y,N,N,Y,Y
237,238,65,F,Siirt,2006-12-09,2202464,552329,879249,2862327,Y,Y,N,N,N,N,N,N,Y,Y,N,N
238,239,51,F,Malatya,2000-09-16,3810582,843797,93904,7413185,N,N,N,N,Y,N,Y,Y,Y,N,N,N
239,240,52,M,Tunceli,2020-09-19,8003857,314164,9576,7221506,N,Y,Y,N,Y,N,N,N,Y,Y,N,N
240,241,32,F,Balıkesir,1998-02-26,4019180,541704,801676,4561139,N,N,N,Y,Y,Y,Y,N,Y,N,N,N
241,242,62,F,Erzincan,1993-10-15,2552641,52042,560957,371294,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,N
242,243,31,F,Rize,1993-05-25,8361693,389438,486208,532460,N,Y,Y,Y,N,N,Y,N,Y,Y,N,N
243,244,71,M,Burdur,2021-11-28,4176895,403489,808688,7431651,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y
244,245,65,M,Isparta,2000-09-10,5013251,208376,377934,873883,Y,Y,Y,N,N,Y,Y,N,Y,N,Y,Y
245,246,80,M,Bartın,2013-09-09,7973718,721846,625173,2600333,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y
246,247,26,F,Gümüşhane,1993-08-14,9367565,826867,675960,5827024,N,Y,Y,N,N,Y,N,Y,N,N,N,N
247,248,30,M,Bayburt,1994-12-13,7858359,288698,909809,9303307,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y
248,249,57,F,Kilis,1990-04-08,1062698,690266,565136,6501017,Y,N,Y,N,N,N,N,Y,Y,Y,Y,Y
249,250,29,M,Erzurum,1984-08-08,3214793,103550,33362,9579994,N,N,N,Y,N,Y,Y,Y,Y,N,Y,N
250,251,69,M,Kahramanmaraş,2003-12-30,6978536,861957,386996,978112,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y
251,252,51,M,Batman,2006-11-21,3001408,585549,785587,9364062,N,Y,N,N,N,Y,Y,Y,N,N,Y,N
252,253,77,F,Kırşehir,2003-08-27,5446792,885893,389776,6917972,N,N,Y,Y,N,N,N,N,N,N,Y,Y
253,254,80,F,Iğdır,1980-09-13,2266362,933572,316503,110206,N,Y,Y,N,Y,N,Y,Y,Y,N,N,Y
254,255,26,F,Kahramanmaraş,2018-04-03,4191903,244312,268691,5038238,Y,N,Y,Y,N,N,Y,N,Y,N,Y,N
255,256,23,M,Konya,1994-12-17,7286418,436754,975433,2022334,Y,Y,N,Y,N,Y,N,Y,N,Y,Y,Y
256,257,61,F,Sinop,2012-05-16,9651174,529247,94458,3725978,N,N,N,Y,Y,N,Y,N,Y,N,N,Y
257,258,43,F,Bursa,2012-10-07,8068540,586464,207731,8184951,N,Y,Y,Y,Y,N,N,N,Y,Y,N,N
258,259,41,F,Erzincan,1993-10-16,9963605,687247,25382,5114011,Y,N,N,Y,N,Y,Y,Y,N,Y,Y,Y
259,260,65,M,Hatay,2020-10-21,2477610,910952,872881,4826554,Y,N,Y,N,N,N,Y,N,Y,Y,Y,N
260,261,53,F,Kilis,2011-05-22,2371416,728834,732697,308508,N,Y,N,Y,Y,N,Y,N,Y,N,Y,Y
261,262,42,F,Kahramanmaraş,2017-03-01,320081,306703,909545,6484783,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,Y
262,263,77,F,Konya,2001-01-24,2634111,19264,363625,5904121,N,N,Y,N,Y,N,N,Y,N,Y,Y,N
263,264,75,F,Çanakkale,1983-10-10,6412371,546012,710929,3815608,N,Y,Y,N,N,N,N,Y,Y,Y,Y,Y
264,265,37,M,Samsun,2022-10-25,2435253,688108,978352,9476514,Y,N,Y,Y,Y,N,Y,Y,N,N,N,N
265,266,46,F,Çorum,2013-07-02,1791327,137935,193720,439533,N,Y,Y,Y,Y,N,Y,N,Y,N,N,Y
266,267,72,F,Tunceli,2000-05-17,2747879,202647,237264,540722,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N
267,268,73,F,Hatay,1998-05-21,701728,637460,771051,6381619,N,N,Y,Y,N,N,Y,Y,N,Y,N,Y
268,269,30,F,Siirt,1997-02-11,5109570,811259,867823,4796850,N,Y,N,N,Y,Y,N,N,Y,Y,Y,Y
269,270,43,F,Kocaeli,1999-05-22,3001084,475718,618990,3387856,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N
270,271,64,M,Muğla,2003-08-31,736621,805579,179185,5623607,Y,Y,Y,Y,Y,N,N,N,N,N,Y,Y
271,272,75,M,Erzurum,1980-02-25,4246497,12800,480921,8348805,N,Y,N,Y,Y,N,N,N,N,Y,Y,Y
272,273,74,F,Kilis,2007-01-12,3483580,51295,193818,2487325,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,Y
273,274,28,F,Karabük,2008-06-02,9981923,600081,825551,9431768,Y,N,N,Y,Y,N,N,N,N,Y,N,Y
274,275,36,F,Çanakkale,1985-03-31,4603979,345200,552654,6941705,Y,Y,Y,Y,Y,N,N,N,N,N,N,Y
275,276,57,F,Yozgat,2011-05-10,8350710,516428,847228,3018342,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,Y
276,277,39,F,Kırıkkale,2014-08-29,3562439,11846,671736,3375360,N,N,Y,N,N,N,Y,Y,N,N,N,Y
277,278,71,M,Erzincan,1994-03-19,5669639,967080,705139,8038102,N,Y,Y,N,Y,N,N,N,N,Y,N,N
278,279,53,M,Eskişehir,2004-10-29,5565326,838373,960691,5932348,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N
279,280,63,M,İstanbul,1997-10-18,8339189,919652,249185,6234137,N,N,Y,N,Y,Y,N,Y,Y,Y,N,Y
280,281,69,F,Uşak,1986-08-16,5706197,968503,506957,8785019,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,N
281,282,77,M,Iğdır,2017-06-28,5591674,489554,932378,774096,Y,N,Y,N,Y,N,Y,Y,N,N,N,N
282,283,60,M,İstanbul,1986-06-03,4590865,120020,15997,9388962,Y,Y,N,N,N,Y,N,Y,Y,Y,N,N
283,284,52,F,Ankara,1985-08-04,7897632,947170,708308,846511,Y,N,Y,Y,N,N,Y,N,N,N,N,Y
284,285,63,M,Tekirdağ,2004-05-31,1558874,852336,841325,7856366,Y,N,N,N,N,Y,Y,Y,N,N,N,Y
285,286,62,F,Kocaeli,1999-06-29,507747,68540,498424,1893930,N,N,N,Y,N,N,Y,Y,N,Y,N,Y
286,287,68,F,Aksaray,1999-10-28,9907549,433525,250164,4088457,Y,N,N,Y,N,Y,N,N,N,Y,Y,Y
287,288,65,F,Bolu,2005-06-18,7766314,341183,582051,1638360,N,Y,N,N,Y,Y,N,N,N,Y,Y,Y
288,289,70,M,Bartın,2018-11-03,3092,793853,153852,2503436,N,N,N,N,Y,Y,N,N,N,N,N,Y
289,290,55,M,Karabük,2022-06-01,6781307,888811,133751,4935599,Y,N,Y,Y,N,Y,N,Y,Y,N,N,N
290,291,63,F,Niğde,1996-05-28,9145575,221476,694668,2909338,N,Y,Y,N,N,N,Y,N,Y,Y,Y,Y
291,292,59,M,Çankırı,2011-01-07,8165493,689886,457949,2277939,Y,Y,N,N,N,Y,N,N,N,N,N,Y
292,293,29,F,Yalova,1980-04-26,8357686,887938,766418,3972005,N,N,N,Y,Y,N,N,Y,N,Y,Y,N
293,294,47,M,Yozgat,2018-04-08,1483883,257143,495401,1309997,N,Y,N,Y,N,N,N,N,N,N,N,N
294,295,28,M,Iğdır,2012-03-23,9457421,273094,64401,7938316,Y,Y,N,Y,N,N,Y,Y,Y,N,N,Y
295,296,57,F,İzmir,2016-11-20,238286,777444,116968,2929534,Y,N,N,Y,N,Y,N,Y,Y,N,Y,Y
296,297,56,M,Şanlıurfa,2012-05-14,6928115,807789,401779,3992095,N,Y,Y,N,Y,N,Y,Y,Y,N,N,N
297,298,37,F,Aksaray,1990-01-17,6544296,497643,275382,2435210,N,Y,N,N,N,N,Y,Y,N,N,N,N
298,299,35,F,Bingöl,1990-12-24,9800860,410154,483507,4056679,Y,N,Y,N,Y,Y,Y,Y,N,Y,Y,N
299,300,40,M,Kars,1990-10-31,571126,24851,649485,1542518,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N
300,301,47,M,Düzce,1999-07-01,4636946,806731,447724,5425820,N,Y,Y,N,Y,N,N,N,Y,N,N,Y
301,302,46,M,Tunceli,2022-02-11,3366669,639947,411707,2993762,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,Y
302,303,54,F,Sinop,1980-10-21,8350043,156085,684578,14556,Y,N,N,Y,N,N,Y,N,N,N,N,Y
303,304,52,M,Abroad,1996-07-12,8087731,127091,594798,8980912,N,N,N,N,Y,Y,N,N,Y,N,N,Y
304,305,29,M,Muş,2008-05-30,5014212,729685,409054,1791270,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,N
305,306,22,F,Şanlıurfa,2002-12-17,7538125,17215,38842,5692259,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y
306,307,49,M,Tokat,2019-01-04,768424,254471,735363,2190059,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y
307,308,22,M,Sakarya,1994-07-04,6744585,339984,126670,9663122,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y
308,309,62,F,Karaman,1987-02-04,4087678,970641,610256,682814,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N
309,310,44,F,Bursa,1988-11-11,4545782,548496,472298,6912738,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y
310,311,25,M,Kilis,1995-07-25,9055046,532195,229927,7788252,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y
311,312,59,F,Kars,1989-01-04,4217486,350533,646781,7602555,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N
312,313,44,M,Kocaeli,1989-11-22,1847722,341974,238846,1645243,Y,N,Y,N,Y,Y,N,N,Y,N,Y,Y
313,314,77,F,Edirne,1996-08-27,2288489,479975,754787,3257379,N,N,Y,N,Y,Y,Y,N,Y,Y,N,N
314,315,44,M,Kütahya,1989-06-15,4951988,632958,164404,2851044,Y,Y,N,N,Y,N,N,N,Y,N,Y,Y
315,316,38,F,Bartın,1989-07-25,9928280,992217,156206,9625101,Y,N,Y,Y,N,Y,N,N,N,Y,N,N
316,317,33,M,Kırıkkale,2012-05-19,6821919,996077,228596,2226537,N,N,Y,Y,Y,N,N,Y,N,Y,N,N
317,318,67,M,Niğde,1987-12-14,6214624,657258,486849,22878,Y,N,N,Y,N,N,N,Y,Y,N,Y,N
318,319,74,M,Bolu,1996-06-19,7807325,649208,42859,6133266,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N
319,320,40,F,Uşak,2009-04-01,4649727,57105,66447,6254777,N,N,N,Y,N,N,N,N,Y,Y,N,Y
320,321,23,F,Edirne,1992-05-26,1290961,114677,172769,4629550,Y,Y,N,Y,Y,Y,N,N,Y,N,N,N
321,322,46,M,Kastamonu,1988-02-17,369713,914141,840946,3897818,N,N,N,N,N,N,N,N,Y,N,Y,N
322,323,32,F,Mardin,2021-09-28,793880,155544,370274,4771138,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N
323,324,54,M,Siirt,1991-03-13,3095339,215120,589810,581986,N,N,Y,N,N,Y,N,Y,Y,N,N,Y
324,325,78,F,Kırşehir,1986-09-16,9162802,532056,347372,4958621,N,N,Y,N,N,Y,N,Y,Y,Y,N,Y
325,326,43,M,Sinop,1995-05-15,5475520,57706,637692,3274069,Y,N,Y,Y,Y,N,Y,N,Y,N,N,Y
326,327,76,F,Nevşehir,1986-05-12,7174616,387585,404868,6255068,Y,N,N,N,N,N,Y,Y,N,N,N,N
327,328,28,F,Rize,1986-01-01,9851246,626981,90259,2409867,Y,N,N,N,Y,N,Y,Y,N,N,N,Y
328,329,53,F,Batman,2012-06-22,2297254,208936,195041,6405029,N,N,Y,N,N,N,N,Y,Y,Y,Y,N
329,330,37,F,Burdur,2008-02-11,4826621,437420,188085,8252486,Y,Y,Y,N,N,Y,N,N,N,N,N,Y
330,331,41,M,İçel (Mersin),1987-01-01,981641,153235,335209,7735034,Y,N,Y,Y,N,N,N,N,Y,N,N,Y
331,332,50,M,Osmaniye,1987-11-18,1585592,627847,789188,2804075,N,N,N,N,N,Y,N,Y,Y,Y,N,N
332,333,67,F,Ordu,1994-08-19,2735175,107392,228459,2593001,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N
333,334,62,F,Çanakkale,2015-02-18,8776515,800681,358660,2889156,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y
334,335,45,M,Aydın,1980-10-22,8124448,794122,452195,713315,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y
335,336,68,M,Yalova,1988-10-31,3355853,193757,703175,5897756,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y
336,337,63,M,Kars,1987-05-21,9011487,4539,760583,1655671,Y,N,N,Y,N,Y,Y,N,N,N,Y,Y
337,338,44,M,Kırşehir,1985-04-25,1850798,544973,142514,8318412,N,N,Y,Y,N,N,Y,N,N,N,N,N
338,339,32,F,Kastamonu,2022-05-09,7180005,197955,898392,1167847,N,N,Y,Y,N,Y,N,N,Y,Y,Y,N
339,340,43,M,Diyarbakır,1982-10-13,3340115,355081,209991,9981786,N,Y,Y,N,N,N,N,N,N,N,N,N
340,341,50,F,Çankırı,2013-01-09,1812554,128125,262867,8209786,N,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N
341,342,27,F,Kilis,2006-10-19,1283746,693193,788119,8723295,N,N,Y,N,N,N,N,N,Y,Y,N,Y
342,343,42,F,Kırşehir,2016-09-03,7424860,481984,37728,551295,Y,N,Y,N,N,Y,N,N,N,Y,N,N
343,344,48,M,Uşak,1982-05-25,4418967,518721,619755,6338393,N,N,N,Y,Y,Y,Y,N,N,Y,N,N
344,345,24,F,Malatya,2022-08-27,6911031,368332,59191,4097480,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y
345,346,47,F,Batman,2002-02-18,7066104,279570,21393,7880256,Y,N,N,N,N,Y,N,Y,Y,N,N,N
346,347,28,F,Kahramanmaraş,2021-09-07,3384948,521091,666311,1263679,Y,N,N,Y,N,N,Y,Y,Y,N,N,Y
347,348,54,F,Sakarya,1989-01-07,1286168,683185,863752,5064152,N,N,N,Y,N,N,N,N,Y,Y,Y,N
348,349,31,F,İstanbul,2020-04-19,8937547,848228,644268,7276689,Y,Y,N,N,Y,Y,Y,N,N,N,N,Y
349,350,58,M,Ordu,1991-06-24,4815809,677424,168384,4302460,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,N
350,351,45,M,Erzurum,1986-11-07,2288926,30557,270948,4660240,Y,Y,N,Y,Y,Y,N,N,Y,N,N,Y
351,352,43,M,Hakkari,1984-10-24,8392777,978253,126502,8756994,N,N,Y,Y,Y,N,N,N,Y,N,Y,Y
352,353,24,M,Gaziantep,2021-09-15,7373173,428212,266659,9889849,Y,N,N,Y,N,N,N,Y,N,Y,N,N
353,354,63,F,Kırklareli,1980-11-26,584005,882348,775369,917249,Y,N,N,N,N,Y,Y,N,N,Y,N,N
354,355,37,M,Hakkari,1992-10-15,2688166,960381,460163,5321470,N,Y,N,Y,N,N,N,N,N,Y,Y,N
355,356,50,M,Manisa,1998-02-05,9189346,773624,342641,7604470,Y,Y,Y,N,Y,Y,N,Y,N,N,Y,Y
356,357,28,M,Yozgat,2010-09-07,2182597,888102,622871,6883963,N,N,N,Y,N,Y,N,N,Y,Y,N,N
357,358,29,F,Muğla,2020-08-16,9569565,235391,21741,385374,Y,Y,N,Y,N,Y,Y,N,N,N,Y,Y
358,359,79,F,Diyarbakır,2020-09-24,1968815,14800,753489,8822092,N,N,N,Y,Y,Y,Y,N,N,N,N,Y
359,360,45,M,Iğdır,1989-04-08,4747402,762008,710083,3176986,N,Y,N,Y,Y,N,N,Y,N,Y,N,N
360,361,23,M,Tokat,1985-09-23,5423167,726687,416866,3560421,N,N,N,Y,Y,Y,Y,N,Y,N,N,Y
361,362,18,F,Uşak,2006-08-24,5075231,413869,703869,6222689,Y,Y,Y,N,Y,N,N,N,Y,Y,N,N
362,363,27,F,Bolu,1993-06-21,2145327,523460,914022,4714408,N,N,N,N,N,N,N,Y,N,N,Y,N
363,364,21,M,Çorum,1982-05-07,3072601,37604,493090,4365833,Y,N,N,Y,N,Y,N,N,N,N,N,Y
364,365,72,M,Burdur,1995-01-12,3418084,910345,297917,3030887,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y
365,366,36,M,Nevşehir,1996-01-24,1779557,877634,339254,2579924,Y,Y,N,N,N,N,Y,N,Y,N,N,Y
366,367,31,M,Kars,1993-11-23,931723,779930,74159,9179758,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,N
367,368,67,F,Kars,2007-10-30,2585950,126460,313048,8235014,N,N,Y,N,Y,N,Y,N,N,N,N,N
368,369,54,F,Bilecik,2012-07-12,6177975,643687,195408,7283088,N,Y,Y,N,N,Y,Y,N,Y,N,N,N
369,370,23,F,Kayseri,1986-05-23,2143956,717555,946763,5040020,Y,N,N,Y,Y,Y,Y,N,N,Y,N,N
370,371,40,F,Bartın,1983-07-08,8446398,17058,119470,7765820,Y,Y,N,Y,Y,N,N,N,N,N,N,N
371,372,79,M,Gaziantep,1987-12-16,4350628,913955,706120,1783932,N,Y,Y,N,Y,Y,Y,N,N,N,N,N
372,373,57,F,Nevşehir,2014-08-07,1470273,131165,141677,232799,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y
373,374,37,F,Çankırı,2000-05-19,366025,122115,174174,2557220,N,N,N,Y,N,Y,Y,N,N,Y,N,Y
374,375,24,F,Rize,2016-06-28,9708325,624783,766591,9299686,N,Y,N,N,N,N,Y,Y,Y,N,N,Y
375,376,35,F,Tokat,1985-01-10,5817736,470103,731396,7318725,Y,Y,N,Y,N,N,N,Y,Y,N,N,Y
376,377,74,F,Muş,2021-04-09,6044085,834637,495268,2718341,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N
377,378,37,M,Eskişehir,2003-12-11,304180,376215,923697,4375632,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N
378,379,34,F,Manisa,2013-01-30,9345284,280484,939857,2536352,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y
379,380,76,F,Denizli,2011-04-27,7407441,798977,530471,8361613,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,N
380,381,39,F,Uşak,1987-05-13,4463001,390527,749941,6962689,N,Y,Y,N,Y,Y,N,N,N,N,N,Y
381,382,46,M,Adana,2010-11-10,8679670,989481,72961,1422342,N,N,N,Y,N,Y,N,Y,Y,Y,N,N
382,383,43,F,Kırşehir,2019-02-05,132577,867176,293371,8854875,Y,N,N,Y,N,N,N,Y,N,Y,Y,N
383,384,42,M,Yozgat,2022-08-27,4763519,224116,97328,8584425,N,N,Y,Y,Y,N,Y,N,N,Y,Y,N
384,385,34,F,Burdur,1982-01-19,2092954,470534,312434,9603870,Y,N,N,Y,Y,N,N,N,Y,N,Y,Y
385,386,38,M,Kahramanmaraş,1999-07-15,2458755,746209,446370,6913101,Y,Y,Y,N,Y,N,Y,N,Y,N,N,N
386,387,73,F,Bartın,2001-06-13,7103845,461457,722487,8213136,N,Y,Y,Y,N,N,Y,Y,Y,N,N,Y
387,388,65,M,Kırıkkale,1995-11-18,1992563,630823,893719,6855503,Y,Y,N,N,Y,Y,Y,N,N,N,N,N
388,389,49,M,Çankırı,1986-02-10,9892253,442244,51014,5119801,N,Y,Y,N,Y,Y,N,Y,Y,N,N,N
389,390,54,F,Kütahya,2013-08-06,7972995,874994,755009,2228175,Y,N,N,N,Y,N,Y,N,N,Y,N,N
390,391,52,M,Siirt,2011-08-24,1485285,908018,173659,416143,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N
391,392,68,M,Hatay,2015-09-05,9723281,465808,88759,8951380,N,N,Y,N,Y,N,N,Y,N,Y,N,N
392,393,34,M,Bolu,2022-02-17,9089547,176324,299212,2416493,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,Y
393,394,37,F,Bingöl,1993-10-05,6926017,936389,339966,4327419,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,N
394,395,47,F,Artvin,2000-10-26,6836611,664316,245094,312439,N,Y,Y,Y,N,N,N,Y,Y,Y,N,Y
395,396,68,M,Aksaray,2020-12-17,9313909,473685,43822,16794,N,N,Y,Y,Y,N,N,N,N,N,Y,N
396,397,20,M,Aksaray,2004-03-18,5043874,94073,414507,2063211,Y,N,N,Y,N,N,N,N,N,Y,N,N
397,398,31,F,Iğdır,1994-02-14,2243545,677844,967057,34351,N,Y,Y,Y,N,N,N,Y,Y,Y,N,Y
398,399,40,F,Iğdır,1995-05-24,2972698,879908,805270,141455,Y,N,N,Y,N,Y,Y,Y,N,N,Y,Y
399,400,70,F,Giresun,1990-01-27,8284734,380632,38583,4710310,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y
400,401,55,M,Artvin,1985-06-24,9561390,897034,239038,8775825,N,Y,Y,N,N,Y,N,Y,N,N,N,N
401,402,25,F,Şanlıurfa,1995-07-18,729216,926734,756254,3767293,Y,N,N,N,N,Y,N,Y,N,Y,Y,Y
402,403,80,F,Aydın,2019-06-07,3303044,172471,345217,5214457,Y,Y,Y,N,N,Y,N,N,Y,Y,N,Y
403,404,79,F,Ankara,2015-05-01,8718700,832685,248243,1223240,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y
404,405,76,F,Antalya,1992-12-17,7245056,68986,106773,936000,Y,N,N,N,Y,N,Y,Y,N,N,N,N
405,406,74,M,Kütahya,2007-12-28,435739,476133,542337,5506176,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N
406,407,29,M,Çanakkale,2014-04-10,1014873,133882,326806,9806656,N,N,N,Y,Y,N,N,N,N,N,Y,Y
407,408,21,M,Uşak,2015-03-24,9386012,900414,57259,7081010,N,Y,Y,Y,Y,N,Y,N,N,N,N,N
408,409,44,F,Denizli,1984-07-04,707866,520021,230063,62026,Y,Y,N,Y,Y,N,N,N,Y,N,Y,Y
409,410,41,M,Aydın,1995-05-22,9306180,120784,149319,4875059,N,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y
410,411,39,M,Edirne,1988-06-05,2954088,883825,274505,1697690,Y,Y,N,Y,N,Y,N,N,Y,N,N,Y
411,412,78,F,Artvin,1985-02-04,2194370,833511,198853,3215878,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y
412,413,58,F,Bursa,2016-08-12,9799273,928864,512743,3510423,Y,N,Y,Y,N,N,N,N,Y,N,N,N
413,414,63,F,Tokat,1991-07-16,6726758,669102,965932,9797602,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y
414,415,77,F,Isparta,2003-09-03,2253688,788133,88109,4950084,N,N,Y,Y,N,N,N,N,N,N,N,N
415,416,69,F,Kırşehir,1991-09-28,414702,188288,463143,3922352,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,N
416,417,20,M,Konya,1988-06-15,5523752,262168,317420,4604751,Y,Y,N,Y,N,N,N,N,N,Y,N,Y
417,418,73,F,Gümüşhane,1989-10-04,3521118,497484,245076,8654113,N,N,N,Y,N,Y,N,N,Y,N,N,Y
418,419,41,M,Şırnak,2017-07-28,5126646,989178,773644,162422,N,N,N,Y,N,N,N,N,N,Y,Y,Y
419,420,27,F,Batman,2007-01-31,9628087,909057,409873,6397463,Y,N,Y,N,Y,N,Y,N,N,N,Y,Y
420,421,24,M,Ağrı,2015-07-16,8197571,28142,195760,3338644,Y,N,N,Y,Y,N,Y,N,Y,N,Y,Y
421,422,38,F,Nevşehir,1986-10-02,1857975,135410,562511,7019808,N,Y,N,Y,Y,Y,N,N,N,Y,N,Y
422,423,50,F,İzmir,1988-09-02,2393974,467383,67077,6698083,Y,N,N,N,N,Y,Y,N,N,N,N,N
423,424,57,M,Rize,1990-09-17,7249042,480067,403350,3077684,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y
424,425,41,M,Bitlis,2001-09-09,5469592,430016,472840,2765541,N,Y,Y,N,Y,Y,N,N,N,N,Y,N
425,426,20,M,Isparta,1984-12-06,2289764,343000,702855,7788747,N,N,Y,Y,Y,N,Y,N,N,Y,Y,Y
